[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-03 13:25:05] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-03 13:25:06] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304\
[2025-03-03 13:25:06] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:177; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add8051ff-vmin2v.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.js.LICENSE.txt?simply_static_page=1563
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.js.LICENSE.txt?simply_static_page=1563
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 203 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add8051ff-vmin2v.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:023080790d8d1d79fa00a79510b07b318f61fd7a===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.min.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:176; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add810c0d-6TCLe1.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.min.js?simply_static_page=1564
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.min.js?simply_static_page=1564
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 595 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.min.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add810c0d-6TCLe1.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.min.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:b35e6e0834de25af78a20b6bd66d4997576ccc00===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.strings.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:175; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add818579-X8m3dS.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.strings.js?simply_static_page=1565
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.strings.js?simply_static_page=1565
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.strings.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add818579-X8m3dS.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles/editor-styles.strings.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.asset.php
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:174; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.asset.php
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:173; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add81cc2a-qjTzoF.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js?simply_static_page=1567
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js?simply_static_page=1567
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 2015 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add81cc2a-qjTzoF.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:d11764ffe11dbb92509889a00f60d27578aab8d4===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:172; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add8229e5-ru4uxc.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js.LICENSE.txt?simply_static_page=1568
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js.LICENSE.txt?simply_static_page=1568
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 755 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add8229e5-ru4uxc.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:299c31e3ec6cd9923783361501057cbeeb6ca639===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.min.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:171; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add82cdcd-ExTBBq.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.min.js?simply_static_page=1569
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.min.js?simply_static_page=1569
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 1572 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.min.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add82cdcd-ExTBBq.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.min.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:a9a8dc66916435e99f9b575592c688ff16695139===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.strings.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:170; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add835e2f-Cx9F5A.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.strings.js?simply_static_page=1570
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.strings.js?simply_static_page=1570
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.strings.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add835e2f-Cx9F5A.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-styles-repository/editor-styles-repository.strings.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.asset.php
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:169; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.asset.php
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:168; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add83bb5d-ZPQyCg.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js?simply_static_page=1572
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js?simply_static_page=1572
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 5614 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add83bb5d-ZPQyCg.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:aa357e4e2a4eb03f6d314cdcd65731bec1164f2a===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:167; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add83f9dc-8sLHsN.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js.LICENSE.txt?simply_static_page=1573
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js.LICENSE.txt?simply_static_page=1573
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 491 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add83f9dc-8sLHsN.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:52fc9a092e6ab47e9a262009e79f0ee64b3f3909===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.min.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:166; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add84af56-p4tscj.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.min.js?simply_static_page=1574
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.min.js?simply_static_page=1574
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 5286 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.min.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add84af56-p4tscj.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.min.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:04d5ab5a0b44ffae4a71acc7136bc1147a156594===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.strings.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:165; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add84f7d8-MZUVho.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.strings.js?simply_static_page=1575
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.strings.js?simply_static_page=1575
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.strings.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add84f7d8-MZUVho.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.strings.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.asset.php
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:164; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.asset.php
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:163; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add85549e-JM26rQ.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.js?simply_static_page=1577
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.js?simply_static_page=1577
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 1213 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add85549e-JM26rQ.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/env/env.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:602c8caf77a270835d892590017f1734f300ec01===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:162; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
