[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-04 05:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-04 05:26:51] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010\
[2025-03-04 05:26:51] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:dc6bb04e480e029cf2b2888e0f35c8d62510a48d===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:151; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f407a47e-4fceRz.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js?simply_static_page=2458
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js?simply_static_page=2458
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 257168 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f407a47e-4fceRz.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:2cf9a86d5332cfe5f99cc90f56fc7491666c4157===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:150; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f4084db2-frS4U1.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js?simply_static_page=2459
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js?simply_static_page=2459
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f4084db2-frS4U1.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.asset.php
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:149; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.asset.php
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:148; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f408b4f4-JycW6n.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.js?simply_static_page=2461
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.js?simply_static_page=2461
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 1845 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f408b4f4-JycW6n.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:7d309ea679e60c54a815241c0e5d8231ae2f90f4===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:147; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f4091e5e-G2pMdC.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt?simply_static_page=2462
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt?simply_static_page=2462
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 301 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f4091e5e-G2pMdC.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:e14ed91a22f13176ff0aa5a4a796091bf326ba56===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.min.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:146; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f409a0fd-tFYYyU.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.min.js?simply_static_page=2463
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.min.js?simply_static_page=2463
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 1590 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/locations/locations.min.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f409a0fd-tFYYyU.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/locations/locations.min.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:67fa2f4144c7c68b8e47cdb9dba7b49adca57897===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.strings.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:145; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40a2ccf-svYgza.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.strings.js?simply_static_page=2464
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/locations/locations.strings.js?simply_static_page=2464
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/locations/locations.strings.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40a2ccf-svYgza.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/locations/locations.strings.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.asset.php
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:144; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.asset.php
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:143; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40abbde-5wOpix.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.js?simply_static_page=2466
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.js?simply_static_page=2466
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 1631 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/menus/menus.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40abbde-5wOpix.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/menus/menus.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:492398df94d161aaaeb6362991066c0d3e29507f===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:142; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40b1857-vpOx7k.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.js.LICENSE.txt?simply_static_page=2467
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.js.LICENSE.txt?simply_static_page=2467
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 468 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/menus/menus.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40b1857-vpOx7k.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/menus/menus.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:9434b14585e0c945dcd2ef93657e815b3c8b874a===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.min.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:141; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40bc6ad-PFh5VU.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.min.js?simply_static_page=2468
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.min.js?simply_static_page=2468
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 1308 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/menus/menus.min.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40bc6ad-PFh5VU.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/menus/menus.min.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:3de1458c2a2e2fe2204445f7dc1f8f4150e19a18===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.strings.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:140; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40c3bfa-GKtzVo.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.strings.js?simply_static_page=2469
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/menus/menus.strings.js?simply_static_page=2469
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/menus/menus.strings.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40c3bfa-GKtzVo.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/menus/menus.strings.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.asset.php
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:139; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.asset.php
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:138; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40ca9d2-R3wdzZ.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.js?simply_static_page=2471
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.js?simply_static_page=2471
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 61736 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40ca9d2-R3wdzZ.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/query/query.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:3e932acdbd799a5516cc4c5ac9f16366fccd7bb4===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:137; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40d2276-29IRZD.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.js.LICENSE.txt?simply_static_page=2472
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.js.LICENSE.txt?simply_static_page=2472
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 7661 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40d2276-29IRZD.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/query/query.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:60f1cc7d433bfeeb5ff3c2ddbbaa2ae7d0bf73e5===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:136; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40dc392-N7u3RX.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.min.js?simply_static_page=2473
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.min.js?simply_static_page=2473
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 36095 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
